업종,업소명,대표자,시/도,시/군/구,주소(도로명 새주소 명기),변경후 연락처,대표품목, 변경후 가격(원),가격부가설명,영업시간,배달가능여부,주차가능여부
중식,명성각,김영태,충남,홍성군,홍성읍 홍성천길 242,041-631-9670,자장면,3000,,10:00~18:00,Y,Y
이·미용업,시온미용실,배미숙,충남,홍성군,홍성읍 조양로85번길 46,041-632-2576,커트,7000,,10:00~21:00,N,N
한식,행복나누기,임수희,충남,홍성군,홍동면 홍장북로 8-4,041-632-5482,돈가스,7000,,10:00~21:00,N,N
한식,밭두렁,이상재,충남,홍성군,홍북읍 상하천로 31(아르페온 203호),041-633-5552,김치찌개,6000,,10:00~21:00,N,Y
한식,삽다리언니네곱창,박재숙,충남,홍성군,홍북읍 의향로 273 1동 110호,041-634-7381,곱창구이,9000,(1인분),17:00~22:00,N,Y
중식,형님짜장,배규동,충남,홍성군,홍북읍 상하천로 31(아르페온 113호),041-635-1218,자장면,4000,,10:00~21:00,Y,Y
한식,건하은칼국수,유이석,충남,홍성군,홍북읍 애향2길 12,041-633-4224,닭칼국수,6000,,10:00~21:00,N,Y
한식,자연밥상식당,이경자,충남,홍성군,금마면 금북로 22,041-631-1697,삼겹살,11000,(200g),10:00~21:00,N,Y
한식,광명식당,권송자,충남,예산군 ,예산읍 신흥길35번길 9,041-333-6148,된장찌개,5000,,10:00~22:00,Y,Y
한식,웰빙돼지마을,김영자,충남,예산군 ,예산읍 창말로 20번길,041-335-9393,갈비탕,7000,,10:00~22:00,N,N
한식,조은한우암소식당,손순자,충남,예산군 ,광시면 예당로 154,041-332-1027,냉면,5000,,10:00~22:00,N,Y
한식,대산해장국,장기순,충남,예산군,예산읍 신례원로 32,041-334-1057,해장국,6000,,06:00~21:00,N,Y
한식,내가조선의한우다,조원준,충남,예산군,광시면 예당로 127-1,041-333-3188,냉면,5000,,09:30~21:00,N,Y
한식,삽다리어죽,한영석,충남,예산군,삽교읍 삽교로 4길 6-1,041-338-7892,어죽,6000,,10:00 ~ 20:00,N,Y
한식,청명가든,한영애,충남,예산군,오가면 신원안길 12-3,041-332-0055,오리누룽지,39000,,11:00 ~ 21:00,N,Y
한식,황금시대,이건민,충남,예산군,예산읍 예산로 219,041-331-7080,묵은지돼지갈비구이,10000,,11:30 ~ 21:30,N,N
기타외식,파전칼국수,장래덕,충남,태안군,태안읍 시장1길 34-9,041-673-2772,칼국수,3000,,09:00~18:00,N,Y
기타외식,메꿀레분식,명제연,충남,태안군,태안읍 시장3길 43-7,041-673-2144,칼국수,3500,,09:00~19:00,N,Y
기타외식,광해분식,김민찬,충남,태안군,태안읍 샘골로 64-2,041-674-2291,칼국수,4500,,11:0.0~17:00,Y,Y
기타외식,진산분식,배동자,충남,태안군,태안읍 시장4길 29,041-674-0866,칼국수,3000,,11:30~15:00,N,Y
한식,시골밥상,김명세,충남,태안군,소원면 대소산길 368,041-675-3336,시골밥상(백반),6000,,09:00~16:00,N,Y
이미용업,서울미용실,김금자,충남,태안군,원북면 상리길 15-4,041-672-5089,커트,7000,,09:00~18:00,N,Y
이미용업,에스더헤어,윤정원,충남,태안군,태안읍 시장1길 35-22,041-675-7373,커트,8000,,07:00~18:00,N,Y
이미용업,이브미용실,노기순,충남,태안군,군청5길 22-4,041-675-4827,커트,8000,,09:00~19:00,N,Y
이미용업,나나미용실,윤행호,충남,태안군,태안읍 한양길 61-4,041-675-4919,커트,8000,,11:00~21:00,N,Y
한식,이래면옥,최정희,전북,전주시,완산구 동문길 103,,갈비탕,7000,,11:00~21:00,N,Y
세탁업,제일크리너스샵,권기호,전북,전주시,덕진구 쪽구름로 19,,양복,6000,,09:00~20:30,Y,Y
중식,중본이쟁반짜장,김종복,전북,전주시,완산구 공북로71,,짜장면,3000,,10:30~20:30,N,N
분식,만나별미,김혜숙,전북,전주시,완산구 거마평로 122,,돈가스,4000,,09:00~21:00,Y,N
한식,기린로가정식백반,강정자,전북,전주시,완산구 기린대로 222,,백반,5500,,11:30~18:30,Y,N
한식,청라회관,경진희,전북,전주시,완산구 노송여울2길 10,,비빔밥,7000,,10:00~21:00,Y,N
한식,옛살비,이주형,전북,전주시,완산구 노송여울2길 14-3,,시래기국밥,5000,,09:30~21:30,N,Y
한식,맛자랑 팥고향집,김성환,전북,전주시,완산구 서학로 32-4,,손칼국수,4000,,09:00~21:00,N,N
이미용업,명보헤어,김인자,전북,전주시,완산구 풍남문2길 22 ,,커트,10000,,10:00~17:00,N,N
한식,만남의집,전주헌,전북,전주시,완산구 서학로 28-1,,김치찌개,5000,,09:00~21:00,N,N
중식,1500짜장집,강성진,전북,전주시,완산구 거마산2길 8,,짜장면,2000,,11:30~20:00,N,N
한식,세은이네집,김영숙,전북,전주시,완산구 풍남문3길 13,,국수,3900,,11:30~21:00,N,Y
한식,전원갈비,박명옥,전북,전주시,완산구 서신천변로 57,,쌈밥,6000,,10:00~22:00,N,N
중식,한들각중화요리,안준용,전북,전주시,완산구 안행로 112,,짜장면,3000,,09:00~20:30,N,N
분식,동래분식,양명구,전북,전주시,완산구 풍남문2길 39,,칼국수,4500,,08:00~20:00,N,Y
이미용업,마당재미용실,문두운,전북,전주시,완산구 마당재4길 16,,파마,15000,,08:00~20:00,N,N
한식,두레박콩나물국밥,이미숙,전북,전주시,완산구 평화18길 30-26,,비빔밥,6000,,06:00~23:00,N,N
한식,섬진강백반,최숙현,전북,전주시,완산구 꽃밭정로 13,,김치찌개,5000,,08:00~21:30,N,Y
한식,신뱅이,안명자,전북,전주시,완산구 경기전길 153-9,,콩나물국밥,6000,,09:00~21:00,N,Y
한식,부평굴요리전문점,박미숙,전북,전주시,덕진구 진버들6길 8-7,,굴밥,7000,,11:00~22:00,N,N
한식,서신정,양수정,전북,전주시,완산구 감나무4길 26,,된장찌개,5000,,10:00~22:00,N,N
한식,해든마루,김민희,전북,전주시,완산구 메너머3길 13-4,,김치찌개,5000,,09:00~22:00,N,N
한식,시래청,김영열,전북,전주시,완산구 홍산3길 9,,시래기국밥,7000,,10:00~23:00,N,Y
한식,자유식당,한남이,전북,전주시,완산구 풍남문3길 25(전동),,청국장,5000,,09:00~21:00,N,Y
한식,부잣집,이영두,전북,전주시,덕진구 도당산로 70(우아동3가),,토종옻닭(大),23000,,9:00~23:00,Y,Y
세탁업,하얀세탁나라,이승우,전북,전주시,"덕진구 가리내로550(송천동1가, 한양아파트 상가 1층)",,양복,6000,,08:00~22:00,Y,Y
이미용업,지연미장원,이영자,전북,전주시,완산구 공북로 86(태평동),,파마,20000,,8:00~19:00,N,N
양식,수제왕돈가스,한미희,전북,전주시,완산구 충경로 84,,기본돈가스,4000,,11:00~21:00,N,Y
한식,지정회관,김금숙,전북,전주시,완산구 서학로 27,,삼겹살,10000,,09:00~21:00,N,N
한식,국시랑꼬꼬랑,김상훈,전북,전주시,완산구 현무1길 47,,물국수,3500,,09:00~19:00,N,N
한식,녹색불고기,이현자,전북,전주시,덕진구 송천1길 3-1,,백반,5000,,09:30~21:30,N,Y
한식,서도비밥,강완상,전북,전주시,완산구 용머리로 36 서도프라자6층,,삼계탕,10000,,11:00~20:30,N,Y
한식,지평선 한돈 전주점,김수진,전북,전주시,덕진구 시천로 110-6,,삼겹살,10000,,,N,Y
제과,빵굽는나라,우효숙,전북,전주시,완산구 팔달로 263,,도너츠3개,1000,,,N,N
중식,다래성,송효성,전북,전주시,완산구 효동2길 18,,짜장면,3000,,,Y,N
한식,갈비전문점 엘에이 반월직영점,김현숙,전북,전주시,덕진구 쪽구름로 138,,LA갈비(미국산) 1000g,49000,,,,
한식,대박정육식당,이상희,전북,전주시,완산구 송정1길 2,,된장찌개,4900,,10:00~22:00,N,N
미용업,초희미용실,박순란,전북,전주시,"완산구 모악로 4683, 우미아파트 상가",,커트(어른),8000,,09:30~20:00,N,N
한식,오늘의 행복 교대점,김현장,전북,전주시,완산구 장승배기로 405,,삼겹살 1근,28000,,,,
한식,돼지한마리,오진정,전북,전주시,완산구 현무1길 38-18,,돼지한마리 750g,39000,,11:00~23:00,N,Y
한식,아중고기마트 중화산점,장홍혁,전북,전주시,완산구 한두평4길 6,,육회비빔밥,5000,,10:00~22:00,N,Y
한식,엄마손 김치찌개,곽동연,전북,전주시,완산구 은행로 95,,김치찌개,9000,,09:00~21:30,N,N
한식,국일식당,장창용,전북,군산시,평화길 99-4,,복탕,7000,,11:00~21:00,N,Y
한식,일출옥,김종권,전북,군산시,구영7길 20,,콩나물국밥,5000,,04:00~16:00,N,N
한식,제주도횟집,박석훈,전북,군산시,동메1길 9-2,,아구탕,10000,,10:30~11:30,N,Y
한식,가림뚝배기,윤희숙,전북,군산시,나운5길 12,,된장찌개,6000,,09:30~21:00,N,Y
한식,선현대솥뚜껑갈비,왕춘길,전북,군산시,서수송길 17,,삼겹살,5550,,09:30~01:00,N,Y
한식,전주식토속콩나물해장국,최보순,전북,군산시,신촌2길 8-2,,아욱국,5000,,05:00~19:30,N,N
한식,명산칼국수,진성순,전북,군산시,오룡로 57-2,,바지락칼국수,4500,,11:00~15:00,N,N
한식,소머리국밥 신우2호점,김영수,전북,군산시,조촌4길 32,,소머리국밥,7000,,10:00~20:00,N,Y
한식,대명옥,강복수,전북,군산시,조촌로 36,,콩나물국밥,6000,,06:30~10:30,N,N
한식,청정오리떼,박병숙,전북,군산시,상지곡1길 8,,청둥오리소금구이,40000,,09:30~21:00,N,Y
한식,콩뜰,이정수,전북,군산시,구영7길 21-9,,순두부찌개,6000,,08:30~20:30,N,N
한식,은혜식당,이옥,전북,군산시,구시장로 24,,콩나물국밥,5000,,07:00~21:00,Y,N
한식,미주옥,황현일,전북,군산시,구영7길 133-4,,아욱국,5000,,06:00~21:00,N,N
한식,베테랑생돈까스,문경미,전북,군산시,양안로 103-1,,생돈까스,5000,,11:00~21:00,Y,N
한식,나라식당,김바론,전북,군산시,서흥안2길 30,,백반,6000,,11:00~21:00,N,Y
한식,꼬꼬꽥꽥,문근철,전북,군산시,경암2길 24,,오리탕,8000,,11:00~22:10,N,N
한식,우리지빱,김정임,전북,군산시,구영6길 126,,백반,6000,,11:00~19:30,N,N
한식,시골마당,이임숙,전북,군산시,조촌동 554-5,,삼겹살,6000,,09:00~21:00,N,N
중식,아서원,이삼구,전북,군산시,경암5길 63,,짜장면,3500,,11:00~20:00,Y,N
중식,가야장,이재영,전북,군산시,경암4길 4,,자장면,3500,,10:30~20:30,Y,N
목욕업,장수대중탕,오환철,전북,군산시,문화1길 36,,목욕료,4000,,04:00~20:00,N,N
목욕업,두꺼비탕,장재익,전북,군산시,동팔마길 31,,목욕료,4500,,05:00~18:00,N,Y
이미용업,어여미,이은희,전북,군산시,축동안길 51,,커트,8000,,10:00~21:00,N,N
이미용업,형제이용원,두창규,전북,군산시,동메2길 32-1,,커트,9000,,06:00~19:30,N,N
한식,다향숯불갈비,배영님,전북,익산시,선화로 262,063-842-6666,삼겹살 (200g),11000,,11:00~21:00,N,Y
한식,진미식당,원금례,전북,익산시,황등면 황등로 158,063-856-4422,국밥,5000,,11:00~21:00,N,Y
한식,시청앞밥집,남상수,전북,익산시,인북로32길 18-4,063-855-4104,삼겹살(200g),10000,,11:00~22:00,Y,Y
한식,원식당,김춘자,전북,익산시,인북로 7길12,063-857-8109,백반,4000,,11:00~09:00,N,Y
한식,아랴꿀꿀,송형규,전북,익산시,하나로 11길21,063-832-9255,김치전골(점심특선),5000,,11:00~22:00,N,Y
한식,완산옥,진금례,전북,익산시,서동로 11길6,063-841-8098,한식뷔페,5000,,11:00~21:00,N,Y
한식,김가네순두부생선탕,국승교,전북,익산시,동서로 19길 37,063-858-1710,아구순두부전골,6000,,11:00~22:00,N,Y
한식,별미식당,윤봉연,전북,익산시,주현로 8길 47,063-852-5611,백반,5000,,11:00~21:00,N,Y
중식,황룡반점,황순단,전북,익산시,인북로9길 14-4,063-851-1916,짜장,2500,,11:00~21:00,N,Y
중식,짜장천짬뽕천,허미자,전북,익산시,인북로 9길11,063-851-6420,짜장,2500,,11:00~21:00,N,Y
세탁업,드라이데이,오윤자,전북,익산시,고봉로 34길5-4,063-833-6443,양복,5000,,08:00~:2100,Y,Y
분식,부영김밥,조종?,전북,익산시,무왕로 20길33,063-831-1847,떡볶이 ,2000,,10:00~20:00,N,Y
분식,세미국수,이재배,전북,익산시,인북로3길 27,063-831-1022,물국수,2000,,10:00~18:00,N,Y
미용업,해영미용실,김해영,전북,익산시,고봉로 190-4,063-857-0669,커트(학생),6000,,10:00~20:00,N,Y
미용업,수경미용실,오예순,전북,익산시,신동 142-11,,커트(학생)커트일장),"5000, 7000","5000, 7000",10:00~20:00,N,Y
목욕업,그린목욕탕,이우길,전북,익산시,무왕로 22길17,063-831-1224,성인,4500,,05:00~2200,N,Y
기타서비스업,헬스라이프,이천,전북,익산시,"고봉로 32길 18(영등동, 4층) ",063-835-3210,헬스장이용료,"65000, 135000","1개월 : 65000, 3개월 : 135000",07:00~2300,N,Y
이ㆍ미용업,크로바미용실,최숙자,전북,정읍시,정읍시 우암로 48,,커트,5000,,08:30~19:00,Y,Y
중식,만다린,최영선,전북,정읍시,정읍시 정읍남로 1393,,자장면,4000,,11:00~20:00,Y,Y
중식,청원,이민자,전북,정읍시,정읍시 샘골로 76,,자장면,3000,,11:00~21:00,Y,N
한식,황금돼지,김영석,전북,정읍시,정읍시 학산로 108,,삼겹살(200g),8000,,18:00~23:00,N,Y
한식,영천칡냉면갈비,이종길,전북,정읍시,정읍시 수성택지5길 48-3,,냉면,4000,,10:00~22:00,N,N
한식,오죽헌가든,정현자,전북,정읍시,정읍시 동학로 24,,백반,6000,,09:00~21:00,N,Y
한식,갈비박스,김양매,전북,정읍시,정읍시 우암로 62,,런치떡갈비(230g),7000,,09:30~21:30,N,Y
한식,풍성한술불갈비,박옥자,전북,정읍시,정읍시 초산3길 3,,돼지갈비(300g),13000,,12:00~22:00,N,Y
한식,양지뜰,양명순,전북,정읍시,정읍시 소성로 644 ,,돌솥백반,7000,,10:00~21:00,N,Y
한식,목련회관,노입분,전북,정읍시,정읍시 충정로 526 ,,삼계탕,10000,,10:00~22:00,N,Y
한식,금화식당,김양순,전북,정읍시,정읍시 태평 7길 42,,시래기국밥,6000,,09:00~20:00,Y,Y
한식,샘골순대국밥,심영순,전북,정읍시,정읍시 태평7길 41,,시래기국밥,6000,,07:00~22:00,Y,Y
중식,시민식당,정영애,전북,정읍시,정읍시 초산로 42-10,,자장면,2000,,11:00~18:00,Y,Y
한식,마포통갈비,엄문주,전북,정읍시,정읍시 수성택지3길 15,,돼지갈비(250g),9000,,10:00~22:00,Y,Y
한식,코끼리밥상,박금수,전북,정읍시,정읍시 중앙로 4,,김치찌개,5000,,06:00~20:00,Y,Y
한식,한솥밥뚝배기,박남례,전북,정읍시,정읍시 중앙로 2,,동태찌개,5000,,07:00~20:00,Y,Y
이ㆍ미용업,아름다울 미용실,권영림,전북,정읍시,정읍시 벚꽃로 391-3,,커트,7000,,08:00~19:00,Y,Y
이ㆍ미용업,남산이발관,김하중,전북,정읍시,정읍시 초산로5 ,,이용료,5000,,08:00~19:00,Y,Y
한식,국수야,김정이,전북,정읍시,정읍시 수성3로 39-1,,국수,3900,,10:00~20:00,N,N
한식,갈비마을,한이선,전북,정읍시,정읍시 수성택지5길 48-9,,삼겹살(200g),6000,,10:00~23:00,N,Y
중식,비룡,박마리,전북,정읍시,정읍시 관통로 21,,삼선짜장,5000,,10:00~21:00,Y,N
이ㆍ미용업,썬헤어뱅크,유선순,전북,정읍시,정읍시 상동중앙로 42,,커트,5000,,06:00~21:00,N,N
한식,부엉이식당,박명순,전북,정읍시,정읍시 상동중앙로 3-1,,백반,4000,,07:00~21:00,N,Y
이ㆍ미용업,호남제일이발관,오인석,전북,정읍시,정읍시 정읍남로 1364-13,,이용료,6000,,09:00~20:00,N,Y
한식,연지순대,김현술,전북,정읍시,정읍시 연지시장3길 48-1,,순대국밥,5000,,10:00~20:00,N,N
세탁업,세탁나라,염정오,전북,정읍시,정읍시 학산로 47,,정장,5600,,08:00~20:00,N,N
한식,최민자국밥,문재근,전북,정읍시,정읍시 칠보면 중앙로 109,,콩나물국밥,5000,,10:00~20:00,N,N
한식,궁전식당,손혜림,전북,정읍시,정읍시 북면 정읍북로 610,,백반,6000,,10:00~20:00,N,N
한식,외식일번가,이경남,전북,정읍시,정읍시 상동중앙로 78,,꽃등심(200g),16000,,10:00~20:00,N,N
한식,할매집설렁탕,안영남,전북,정읍시,정읍시 중앙로 9,,된장찌개,5000,,10:00~20:00,N,N
기타개인서비스업,건강정육점,이영길,전북,남원시,의총로 41,063-625-8869,돼지고기앞다리살(600g),5000,,08:00~18:00,N,Y
한식,광한루석쇠구이,한나영,전북,남원시,광한서로 37,063-626-7788,석쇠불고기,8000,,11:00~22:00,N,N
중식,춘향루,이인숙,전북,남원시,동문로 19-3(죽항동),063-635-2968,짜장면,2000,,11:00~22:00,N,Y
한식,지리산 칡냉면,문정자,전북,남원시,주천면 정령치로 92,063-626-2500,물냉면,7000,,09:00~19;00,N,Y
한식,우소보소,김다남,전북,남원시,옥정4길 11-2,063-633-7484,조기찌개백반,6000,,09:00~22:00,N,N
한식,선비고을,윤용선,전북,남원시,양림길 68(어현동),063-633-8932,갈치백반정식,7000,,09:00~21:00,N,Y
한식,세영회관,권덕은,전북,남원시,금지면 요천로 89,063-631-7248,홍삼삼계탕,11000,,11:00~21:00,N,Y
한식,공설새식당,박강수,전북,남원시,의총로 51(금동),063-632-7866,보리밥,4000,,08:00~15:00,N,Y
한식,인월분식,손문희,전북,남원시,인월면 인월남길 4,063-626-8289,칼국수,5000,,07:00~20:00,N,Y
한식,춘원회관,김숙자,전북,남원시,고샘길 104(쌍교동),063-625-5568,속청태콩국수,6000,,10:00~21:00,N,Y
한식,두부마을,백청자,전북,남원시,양림길 28-7(어현동),063-626-8854,순두부백반,6000,,09:30~21:00,N,Y
한식,향우정,구길순,전북,남원시,도화동길 11(천거동),063-631-3215,갈비탕,7000,,11:00~22:00,N,Y
이미용업,서문이용원,정수영,전북,남원시,의총로 95(왕정동),063-625-6069,성인커트,10000,,05:00~19:00,N,Y
숙박업,하늘아래편안한집,이점순,전북,남원시,이백면 황산로 766-66,063-636-1252,일반실 10평 주중,30000,,00:00~24:00,N,Y
한식,이조갈비,김행임,전북,남원시,향단로 18(쌍교동),063-635-7073,삼겹살 180g,10000,,11:00~22:00,N,Y
한식,토종감자국수,이선이,전북,남원시,충정로 137(향교동),063-635-9024,국수(소),4000,,10:00~19:00,N,Y
이미용업,말래풀래,박정호,전북,남원시,"황죽로 11(고죽동, 이그린상가)",063-632-1544,성인커트,7000,,10:00~20:00,N,N
한식,지리산 정육식당,김회연,전북,남원시,시청로 15(죽항동),063-635-0213,육회비빔밥,7000,,10:00~20:00,N,N
한식,춘향골 한우회관,이형용,전북,남원시,광한서로 88(하정동),063-631-0686,육회비빔밥,8000,,10:00~20:00,N,Y
한식,남원사랑채,진윤자,전북,남원시,향단로 24(쌍교동),063-636-5633,능이닭?탕,7000,,10:00~20:00,N,Y
한식,남원고을,전상배,전북,남원시,시청남로 22(도통동),063-633-3576,백반,6000,,10:00~20:00,N,N
한식,가시버시,유영철,전북,남원시,향단로 9,063-635-5107,갈치정식,10000,,10:00~20:00,N,N
한식,단야골,송병용,전북,김제시,김제시 부량면 벽골제로 442,,백반,7000,,10:00~20:00,N,Y
한식,명천슈퍼,문관주,전북,김제시,김제시 공덕면 청공로 680-1,,백반,6000,,11:00~20:00,N,Y
한식,무지개팥죽,박옥진,전북,김제시,김제시 남북로 210,,동지팥죽,6000,,11:00~20:00,N,Y
한식,민들레국시,이동숙,전북,김제시,김제시 요촌중길 79,,청국장,5000,,11:00~19:00,N,Y
이미용업,선화미용실,김정순,전북,김제시,김제시 서낭당길 117,,파마,20000,,08:30~19:00,N,Y
한식,성환식당,정정례,전북,김제시,김제시 백산면 학당길 10,,백반,6000,,11:00~20:00,Y,Y
한식,예촌,이순님,전북,김제시,김제시 금구면 금구로 43-1,,비빔밥,6000,,10:00~21:00,N,Y
이미용업,임미용실,강순아,전북,김제시,김제시 황산면 용마로 76,,컷트,3000,,09:00~17:30,N,Y
이미용업,초원이발관,박영수,전북,김제시,김제시 동서12길 39,,이발,10000,,07:00~20:00,N,Y
한식,콩쥐팥쥐,서해근,전북,김제시,김제시 동원4길 35,,새알팥죽,6000,,09:00~20:00,Y,Y
이미용업,이재순미용실,이재순,전북,김제시,김제시 화동길 57,,일반컷트,10000,,10:00~20:00,N,Y
한식,꽃사슴로스,윤옥자,전북,김제시,김제시 중앙로 178,,김치찌개,6000,,11:00~21:00,N,Y
한식,이가네국수학교,이금자,전북,김제시,김제시 요촌서길 30,,칼국수,5000,,10:00~21:00,N,Y
한식,거북선,유금식,전북,김제시,김제시 콩쥐팥쥐로 16,,백반,4000,,10:00~21:00,N,Y
한식,싸가지없는갈비,유영수,전북,김제시,김제시 풍요로 18,,돼지갈비(200g),10000,,10:00~21:00,N,Y
한식,왕큰피순대,김태균,전북,김제시,김제시 요촌북로 6-8,,왕순대국밥,6000,,10:00~22:00,N,Y
한식,회진정육식당,김상훈,전북,김제시,김제시 도작로 103,,삼겹살(200g),11000,,11:00~22:00,N,Y
한식,두손왕족발,나정근,전북,김제시,김제시 성산길 154,,왕족발(대),24000,,08:00~20:00,Y,Y
한식,칼국수랑보리밥,김성숙,전북,김제시,김제시 중앙로 73,,칼국수,3900,,11:00~20:30,N,Y
중식,하우치,진선자,전북,김제시,김제시 도작9길 34,,짜장면,3000,,08:00~20:00,Y,Y
한식,맛있는밥집&맛있는커피,선현나,전북,김제시,김제시 콩쥐팥쥐로 272,,한식뷔페,7000,,11:30~14:30,N,Y
한식,촌돼지,고효순,전북,김제시,김제시 도작로 20,,삼겹살(200g),12000,,16:00~새벽01:00,N,Y
한식,오늘은갈비,강종순,전북,김제시,김제시 요촌길 130,,김치찌개,6000,,10:00~22:00,N,Y
이미용업,귀빈미용실,김성진,전북,김제시,김제시 도작2길 7 상가 102호,,일반파마,30000,,09:00~19:00,N,Y
이미용업,한성자헤어뱅크,한성자,전북,김제시,김제시 동서9길 54,,일반파마,30000,,09:00~20:00,N,Y
중식,일월성,고명순,전북,완주군,고산면 고산로 94-4,063-261-5330,자장면,3500,,07:00~19:00,Y,N
한식,아지트분식,조미경,전북,완주군,고산면 읍내1길 9,063-261-8103,칼국수,4000,,08:00~20:00,Y,N
한식,옛날국수,박영애,전북,완주군,구이면 모악산길  116,063-221-7304,국수,3000,,10:30~19:00,N,Y
한식,이레가든,권동화,전북,완주군,봉동읍 하월길41,063-261-2542,김치전골,7000,,11:00~21:00,N,Y
한식,할머니국수,정현자,전북,완주군,봉동읍 동서로 136-3,063-261-2312,국수(중),4000,,10:00~19:00,N,N
중식,불타는짜장,설정자,전북,완주군,봉동읍 봉동로 428,063-262-3025,탕수육,16000,,10:30~21:00,Y,Y
한식,초포가든,양대운,전북,완주군,용진면 명덕로 19,063-243-1397,돼지불고기(200g),6000,,11:00~21:30,N,Y
한식,시골집국수,유현숙,전북,완주군,용진면 완주로 179*,063-241-3296,국수,3000,,09:00~20:00,N,N
한식,유일가든,정정자,전북,완주군,봉동읍 원둔산5길 19,063-262-6161,삼겹살(200g),10000,,09:00~22:00,N,Y
한식,전주식당,서봉희,전북,완주군,운주면 장선로 125*,063-263-7114,백반,5000,,07:00~19:00,Y,N
한식,전주회관,김영숙,전북,완주군,상관면 새원길 40,063-231-1188,백반,6000,,11:30~21:00,N,Y
한식,유정식당,최상순,전북,완주군,비봉면 소농길 2,063-262-6278,삼겹살(200g),10000,,06:30~22:00,Y,Y
이미용업,마샬미용실,박해진,전북,완주군,삼례읍 동학로 39,063-291-3181,컷트,7000,,08:30~20:00,N,N
이미용업,원앙미용실,최기자,전북,완주군,삼례읍 동학로 41,063-291-3187,컷트,7000,,08:30~20:30,N,N
이미용업,장미미용실,김인숙,전북,완주군,삼례읍 삼봉로 13-2,063-291-8833,컷트,8000,,09:00~20:00,N,N
한식,오미자 고기명가,박현영,전북,완주군,봉동읍 둔산3로 72,063-263-3373,생삼겹살(200g),12000,,10:00~22:00,N,N
한식,코아루황태,장병기,전북,완주군,봉동읍 둔산3로 43,063-261-4032,황태탕,7000,,11:00~21:00,N,Y
한식,정일품,한봉덕,전북,완주군,용진면 완주로 175,063-245-5050,백반,5000,,11:00~21:30,N,Y
이미용업,미주헤어샵,김금복,전북,완주군,상관면 신리로 51,,커트,7000,,09:00~20:00,N,Y
한식,신세대분식,이지혜,전북,완주군,상관면 신리로 99,063-231-2255,돈까스,5000,,11:30~20:00,N,Y
한식,다영분식,김은경,전북,완주군,상관면 신리로 99,063-282-5544,김치찌개,5000,,08:00~20:00,N,Y
한식,소양국수집,전영례,전북,완주군,소양면  소양로229,063-243-7720,국수,3000,,08:00~19:00,N,Y
한식,용평식당,최희순,전북,완주군,운주면 운주로 128,,순두부찌개,6000,,10:00~20:00,Y,N
한식,천등산활어회,박미화,전북,완주군,운주면 운주로 9,063-263-8004,동태찌개,7000,,11:00~21:00,N,Y
한식,국밥집,최세림,전북,완주군,삼례읍 녹색로 91,063-291-8818,소고기무국,6000,,10:00~22:00,N,Y
한식,선심갈비,조인성,전북,완주군,봉동읍 봉동로 137-6 ,063-261-2072,삼겹살(200g),10000,,10:00~22:00,N,Y
한식,돈내고 돈먹는집,박종필,전북,완주군,봉동읍 둔산3로 ,063-262-6878,생삼겹살(200g),12000,,10:00~22:00,N,Y
한식,다미가,임채윤,전북,완주군,고산면 남봉로 135,,우동,5000,,10:00~21:00,N,Y
한식,하나분식,김영민,전북,완주군,봉동읍 봉동동서로 76,063-261-0312, 김밥,2000,,10:00~21:00,N,N
한식,토지,한미숙,전북,완주군,봉동읍 완주산단9로11,063-261-9209,생삼겹살(200g),10000,,10:00~22:00,N,Y
한식,돼지마을,길영임,전북,진안군,용담면 안용로 939,063-433-8902,김치찌개,7000,,10:00~22:00,N,Y
이미용,한나미용실,조순선,전북,진안군,동향면 진성로 1615,063-432-7678,컷트,7000,,10:00~22:00,N,Y
중식,구구식당,강남순,전북,진안군,진안읍 시장1길 16,063-433-5542,순대국밥,6000,,10:00~22:00,N,Y
한식,진안한우전문점,송연희,전북,진안군,진안읍 대상길 6,063-432-7322,육회비빔밥,7000,,10:00~22:00,N,Y
한식,쌍다리분식,박옥례,전북,진안군,진안읍 진무로 1092,063-432-3355,김밥,2000,,04:00~14:00,N,N
한식,진안장터식당,홍효순,전북,진안군,진안읍 시장1길 16,063-433-0481,추어탕,6000,,10:00~22:00,N,Y
한식,빵돌이네,박혜란,전북,진안군,진안읍 시장1길 16,063-432-0481,물국수,3500,,11:00~14:00,N,Y
한식,진안순두부,송영애,전북,진안군,진안읍 시장1길 16,063-433-0622,순두부,6000,,10:00~22:00,N,Y
한식,뚝배기,김용란,전북,진안군,진안읍 시장1길 16,063-433-5384,콩나물국밥,6000,,06:010~14:00,N,Y
한식,청운회관,한순선,전북,무주군,무주읍 주계로 3길 2-3,,오리로스,5000,,11:00~22:00,N,Y
한식,송림식당,김경숙,전북,무주군,무주읍단천로3길 5,,추어탕,7000,,11:00~22:00,N,Y
한식,마실길식당,윤경자,전북,무주군,무주읍당산길 4,,청국장,5000,,11:00~22:00,N,Y
한식,남대천숯불갈비,김복이,전북,무주군,무주읍당산강변로 130,,갈비탕,6000,,11:00~22:00,N,Y
중식,천마루,정성권,전북,무주군,안성면 장무로 1730,,짜장,4000,,11:00~22:00,N,Y
한식,미락식당,이호상,전북,무주군,설천면무설로 1616,,국밥,5000,,11:00~22:00,N,Y
한식,서울회관,조점희,전북,무주군,안성면안성로 295-1,,시골백반,6000,,11:00~22:00,N,Y
